playlist_name,playlist_id,followers,average_danceability,average_energy,average_key,average_loudness,average_mode,average_speechiness,average_acousticness,average_instrumentalness,average_liveness,average_valence,average_tempo,average_time_signature,average_duration_ms,total_duration,total_num,genre,max_popularity,avg_popularity
Svensk jazz,37i9dQZF1DX4roJ565TJ33,13071,0.491868852,0.288808197,5.081967213,-14.09681967,0.491803279,0.042316393,0.781737705,0.41225746,0.130439344,0.373891803,116.0730656,3.885245902,260896.1967,15914668,61,blues,47,27.7704918
Keep Calm,37i9dQZF1DX5Ufz5ldo0J4,62281,0.379532468,0.121510065,4.584415584,-22.27593506,0.623376623,0.040425974,0.842467532,0.89912987,0.133715584,0.130331169,113.8126364,3.649350649,230643.1169,17759520,77,ambient,71,49.12987013
Kitchen Swagger,37i9dQZF1DX2FsCLsHeMrM,82221,0.69490411,0.65630137,5.575342466,-7.061150685,0.424657534,0.115119178,0.172446438,0.01777465,0.158017808,0.693657534,110.4357808,4,246687.6986,18008202,73,pop,92,54.64383562
Laidback Acoustic,37i9dQZF1DXc3FQfFV3K6V,351283,0.578298701,0.333594805,6.038961039,-9.205012987,0.766233766,0.041442857,0.742097403,0.010049346,0.173015584,0.367874026,112.8406104,3.909090909,218824.026,16849450,77,pop,71,56.24675325
Late Night Jazz,37i9dQZF1DX4wta20PHgwo,930150,0.474876923,0.127555385,5.184615385,-17.42455385,0.569230769,0.040029231,0.891076923,0.456910169,0.137512308,0.242626154,107.3044769,3.8,301456.1231,19594648,65,blues,65,49.66153846
Lazy Chill Afternoon,37i9dQZF1DXdL58DnQ4ZqM,51662,0.558075949,0.373362025,4.670886076,-13.26036709,0.607594937,0.041841772,0.512976785,0.628948616,0.164612658,0.264006329,121.7263291,3.949367089,270943.9873,21404575,79,electronic,64,37.13924051
Ligga?,37i9dQZF1DX1nJV5VtCtBI,1762,0.577328571,0.517885714,4.842857143,-7.985042857,0.571428571,0.067628571,0.375958571,0.043373185,0.156064286,0.382388571,114.5938,3.9,251123.6857,17578658,70,pop,85,51.6
Life Sucks,37i9dQZF1DX3YSRoSdA634,942651,0.520819672,0.493857377,5.114754098,-8.493885246,0.754098361,0.049870492,0.435821803,0.041190171,0.133706557,0.284432787,114.2862131,3.918032787,236945.6393,14453684,61,pop,82,56.96721311
Love In Paris,37i9dQZF1DX5SrscLLafXx,180277,0.488075,0.368545,4.825,-11.6234,0.55,0.04372,0.6414675,0.036450785,0.1643825,0.4010875,122.764325,3.825,217595.65,8703826,40,world,58,28.725
Lounge - Soft House,37i9dQZF1DX82pCGH5USnM,751922,0.755732143,0.614839286,5.410714286,-9.55175,0.428571429,0.056341071,0.086684482,0.608200387,0.122294643,0.382405357,117.610875,3.928571429,337665.8036,18909285,56,electronic,62,47.41071429
LÃ¥tarna i reklamen,37i9dQZF1DX3GTF7Ms8Kam,8172,0.161394737,0.179389474,1.628654971,-2.537675439,0.16374269,0.019109357,0.087819034,0.041779004,0.059928947,0.146328947,34.80647661,1.140350877,65894.57895,22535946,342,None,69,8.114035088
Summer Throwback,37i9dQZF1DXd1MXcE8WTXq,91928,0.703636364,0.765345455,5.109090909,-6.985309091,0.636363636,0.073950909,0.107279636,0.014030456,0.160061818,0.791454545,125.8766,4,233315.5455,12832355,55,pop,78,56.01818182
Meditate to Sounds of Nature,37i9dQZF1DX1tuUiirhaT3,165127,0.20640625,0.543135391,4.953125,-26.69460938,0.53125,0.171928125,0.338399018,0.691568266,0.43145,0.028058688,102.2467656,3.796875,302100.0313,19334402,64,None,65,44.875
Motivation Mix,37i9dQZF1DXdxcBWuJkbcy,1755960,0.673188679,0.832018868,4.603773585,-4.687396226,0.452830189,0.084156604,0.090737245,0.025952596,0.195358491,0.498226415,120.4333962,4,197019.4528,10442031,53,electronic,96,65.24528302
Move On & DonÂ´t Look Back,37i9dQZF1DWYMvTygsLWlG,438378,0.558358974,0.692858974,5.538461538,-6.045487179,0.666666667,0.058092308,0.209489154,0.003290237,0.179302564,0.466458974,116.3246154,3.948717949,242698.8205,9465254,39,pop,76,59.48717949
Musikpolisen,37i9dQZF1DWXhYlez1ZGYf,9989,0.592264368,0.677703448,4.988505747,-7.75716092,0.735632184,0.055257471,0.19143831,0.072090871,0.173977011,0.604424138,119.7356322,3.965517241,228613.069,19889337,87,rock,73,31.70114943
Music for a Workday,37i9dQZF1DXcsT4WKI8W8r,78272,0.454153285,0.491817518,3.773722628,-4.465832117,0.416058394,0.044746715,0.11645708,0.006281921,0.135868613,0.345927007,83.18650365,2.897810219,152696.073,20919362,137,pop,97,41.91240876
Fest!,37i9dQZF1DWVcV87ePAqAq,44059,0.518518248,0.569970803,3.788321168,-4.022087591,0.416058394,0.068290511,0.057260584,0.017167474,0.123681022,0.457354015,88.71469343,2.912408759,155403.4891,21290278,137,pop,96,45.51824818
PepplÃ¥tar till trÃ_ningspasset,37i9dQZF1DX7CB1M7sBt21,103953,0.692977273,0.816045455,4.477272727,-4.862931818,0.386363636,0.067065909,0.085142818,0.077536541,0.201054545,0.518636364,120.6821136,4,205935.1364,9061146,44,electronic,91,56.68181818
Perfect Concentration,37i9dQZF1DWSluGMsH1R9r,395134,0.222674359,0.056978205,4.538461538,-25.88817949,0.641025641,0.053387179,0.92774359,0.655609744,0.1098,0.094092308,83.50258974,3.58974359,357242.5128,13932458,39,classical,60,47.1025641
Pop Right Now,37i9dQZF1DWVlLVXKTOAYa,646835,0.646372881,0.649779661,4.898305085,-5.711864407,0.627118644,0.079533898,0.156868136,0.000338996,0.159769492,0.461266102,114.7148136,4,204363.9492,12057473,59,pop,97,75.18644068
Powerwalk!,37i9dQZF1DX9BXb6GsGCLl,216239,0.688339623,0.744415094,6.037735849,-5.359358491,0.433962264,0.071922642,0.114717302,0.072089127,0.168669811,0.555867925,120.684566,4,218778.0189,11595235,53,electronic,96,63.73584906
Psychedelic Rock,37i9dQZF1DWSDoVybeQisg,318861,0.391,0.5731975,4.65,-10.74345,0.775,0.056335,0.264545075,0.124301242,0.229655,0.485915,125.9801,3.95,265314.025,10612561,40,rock,70,33.475
Pure Rock & Roll,37i9dQZF1DWWRktbhJiuqL,660784,0.456111111,0.836507937,5.380952381,-6.499428571,0.682539683,0.072793651,0.051088135,0.046292668,0.204663492,0.53731746,126.1415556,3.936507937,254857.6984,16056035,63,rock,80,53.07936508
Running to Rock 170-190 BPM,37i9dQZF1DWZUTt0fNaCPB,224891,0.466878049,0.937487805,5.146341463,-4.277121951,0.926829268,0.0779,0.008007186,0.054270534,0.189092683,0.627536585,159.0948293,4,204918.122,8401643,41,punk,76,44.26829268
Peaceful Guitar,37i9dQZF1DX0jgyAiPl8Af,442032,0.628714286,0.141650794,5.523809524,-16.52025397,0.634920635,0.072915873,0.943349206,0.833412698,0.114030159,0.202560317,109.3552063,3.761904762,179789.5556,11326742,63,ambient,62,59.3968254
Smooth Morning,37i9dQZF1DX6FpuSJJgdDF,207156,0.529510638,0.302929787,4.957446809,-12.92853191,0.70212766,0.035008511,0.559331915,0.414593953,0.114293617,0.208253191,116.9597872,3.787234043,249288.1702,11716544,47,electronic,58,42.12765957
80s Sophisti Pop,37i9dQZF1DWZcQSQto7WdR,44577,0.681625,0.68803,6.175,-10.170575,0.65,0.0421775,0.185356983,0.014550552,0.1610225,0.76712,115.16965,3.925,253616.35,10144654,40,electronic,53,29.025
Sleep Tight,37i9dQZF1DWSUFOo47GEsI,503234,0.408484722,0.140320542,4.180555556,-21.58911111,0.652777778,0.038759722,0.809869444,0.873666667,0.132348611,0.121531944,109.89,3.763888889,244626.5694,17613113,72,ambient,67,51.54166667
Songs to Sing in the Shower,37i9dQZF1DWSqmBTGDYngZ,2617868,0.658321429,0.744714286,5.357142857,-6.356303571,0.767857143,0.0664125,0.157489821,0.0046866,0.166601786,0.700803571,118.7841964,4,224403.8214,12566614,56,pop,85,68.55357143
SPA Treatment,37i9dQZF1DX4Q2SnB3glnP,243437,0.378580519,0.132452857,4.38961039,-21.45967532,0.571428571,0.039367532,0.817411688,0.882831169,0.138398701,0.109494805,103.7915195,3.675324675,238301.2857,18349199,77,ambient,69,52
Spooning,37i9dQZF1DXawcx4otNoU1,208572,0.5735875,0.47849625,5.1625,-8.65675,0.6,0.06600625,0.441398625,0.04166442,0.14558375,0.3449075,115.1667875,3.9125,244249.7125,19539977,80,pop,97,57.175
Sunday Stroll,37i9dQZF1DWSSBwgXMlrMk,176878,0.568058824,0.495411765,5,-7.837352941,0.764705882,0.043994118,0.423230882,0.010357255,0.161205882,0.369342647,114.1144265,3.955882353,225569.3971,15338719,68,pop,92,53.47058824
Svenska sommarklassiker,37i9dQZF1DX0ZFVMeJPr1Z,24808,0.59038,0.66916,5.58,-7.47262,0.82,0.048874,0.2833054,0.005661187,0.196804,0.647778,121.9166,3.92,225978.4,11298920,50,pop,53,29.32
Svensk punk,37i9dQZF1DX4IkJGKNp9lO,12029,0.389865385,0.889942308,4.865384615,-5.114538462,0.557692308,0.087248077,0.024542283,0.023731347,0.210563462,0.566,136.4596538,4,183809.4231,9558090,52,punk,50,27.63461538
Targeted,37i9dQZF1DWWDS2ZZ3dPsR,73295,0.466311842,0.182859079,5.25,-19.96314474,0.578947368,0.039178947,0.732143132,0.873394737,0.14275,0.159457895,116.2983158,3.815789474,248795.0263,18908422,76,electronic,71,48.36842105
The Bachelor Party!,37i9dQZF1DX2pto11EMGQc,30366,0.660657143,0.807314286,6.228571429,-5.725342857,0.571428571,0.113551429,0.095218457,0.028845766,0.194231429,0.631285714,121.6617143,4,247031.9143,8646117,35,rock,80,51.91428571
The Black Power Mixtapes 1967-1975,37i9dQZF1DX94QVAxB7Dum,170840,0.598728571,0.550014286,5.685714286,-9.878014286,0.628571429,0.063498571,0.337432857,0.074208181,0.181721429,0.700447143,123.3229,3.857142857,208685.3571,14607975,70,soul,66,31.27142857
The New Waltz,37i9dQZF1DWZel4xa7wX1s,68998,0.5364,0.547485714,5.485714286,-7.690314286,0.728571429,0.04736,0.413942629,0.05387522,0.176064286,0.42721,121.8462429,3.914285714,222521.7286,15576521,70,soul,88,52.07142857
Throwback Party,37i9dQZF1DX7F6T2n2fegs,963266,0.730583333,0.781902778,5.597222222,-5.185819444,0.513888889,0.100840278,0.102486561,0.013945798,0.178779167,0.686527778,121.38375,4,226087.7639,16278319,72,pop,81,64.47222222
TrÃ_ning,37i9dQZF1DX4TXm6C4J2mM,108186,0.688708333,0.774145833,4.5625,-5.065875,0.479166667,0.073429167,0.088265333,0.062390382,0.166939583,0.501383333,119.751625,4,205350.875,9856842,48,electronic,89,63.83333333
Ultimate Halloween,37i9dQZF1DXarlH9zHuV0v,34127,0.55019403,0.786776119,5.776119403,-6.87958209,0.52238806,0.081677612,0.122846516,0.140029188,0.207437313,0.486898507,120.8411045,3.985074627,233578.8955,15649786,67,rock,80,42
Wa-oh-wa-oh!,37i9dQZF1DX69lfo344Kph,48237,0.559576923,0.722153846,3.423076923,-5.344230769,0.846153846,0.056923077,0.133186038,0.023169971,0.192096154,0.515269231,127.6343846,4,228460.0769,5939962,26,pop,82,44.34615385
Weekend Hangouts,37i9dQZF1DXdsy92d7BLpC,1015462,0.721292308,0.732938462,4.6,-6.9022,0.430769231,0.065884615,0.129026451,0.239205138,0.159895385,0.4291,119.1006308,3.953846154,235421,15302365,65,electronic,90,53.55384615
Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,148319,0.49457732,0.761886598,5.525773196,-7.686103093,0.711340206,0.058302062,0.070040734,0.038602955,0.196147423,0.545123711,120.2196186,3.93814433,282827.8763,27434304,97,rock,80,52.4742268
Workday - Soul,0UUovM2yGwRThZSy9BvADQ,0,0.524365217,0.504269565,5.165217391,-8.250486957,0.426086957,0.051973913,0.328476,0.041716219,0.145253043,0.595254783,99.95036522,3.391304348,208112.0783,23932889,115,soul,70,26.20869565
Women of Sweden,2EaYMuzaVSdPjJOqg77E2E,475,0.56265,0.655359,5.57,-7.49644,0.63,0.072032,0.247322422,0.046603399,0.182863,0.464349,117.17285,3.97,224634.02,22463402,100,pop,69,27.63
Wake Up Happy,37i9dQZF1DX0UrRvztWcAU,659467,0.685397727,0.728727273,5.738636364,-5.290738636,0.5,0.080355682,0.148531193,0.003054699,0.144775,0.502423864,114.5582955,4,197115.25,17346142,88,electronic,96,62.75
Kvinnor att ha koll pÃ¥ 2014,1m6DKwKNM1YLcm3OX6RzJg,3866,0.571587302,0.617096825,5.111111111,-7.786825397,0.603174603,0.081987302,0.273612213,0.080735513,0.177877778,0.390761905,120.7462222,3.968253968,215584.3175,13581812,63,None,51,12.50793651
Happy Hits!,37i9dQZF1DXdPec7aLTmlC,2050261,0.697,0.720882353,5.196078431,-5.108823529,0.529411765,0.073458824,0.130326373,0.00618813,0.163531373,0.539529412,111.3651373,4,196949.0784,10044403,51,pop,93,74.62745098
Morning Melancholia,37i9dQZF1DWWP4EuqtuaDW,2764,0.4796,0.34916,4.866666667,-11.20006667,0.766666667,0.0399,0.671133333,0.134997462,0.11857,0.215276667,115.8707333,3.866666667,230338.5,6910155,30,indie,70,29.1
The PMS Playlist,37i9dQZF1DWSEMER0I7qzl,190757,0.637,0.63572,5.28,-6.01316,0.8,0.079404,0.1728448,0.001566116,0.156952,0.44488,119.43484,4,234106.6,5852665,25,pop,76,55.48
A Peaceful Rush Hour,37i9dQZF1DWZwIe6oLhjPr,55608,0.525103448,0.358068966,6.482758621,-10.61510345,0.655172414,0.04137931,0.694686207,0.098770387,0.127862069,0.340482759,126.8656207,3.896551724,241357.2759,6999361,29,pop,85,50.62068966
Middag hos mig,1OL9sHukbhFyx2pcpjhOfF,0,0.606092593,0.762092593,4.277777778,-5.603777778,0.777777778,0.052448148,0.106402335,0.024026169,0.179787037,0.54862963,125.6569444,4,213792.6667,11544804,54,pop,73,29.77777778
Svensk reggae,37i9dQZF1DX4OF8aCFCpJb,44060,0.6978,0.669028571,5.785714286,-6.869228571,0.514285714,0.162371429,0.134511429,0.00213878,0.169621429,0.7222,117.4647857,4.028571429,218640.4571,15304832,70,rap,72,37.34285714
Jag ger dig min morgon,37i9dQZF1DWUZLX54QO5pB,7565,0.490466667,0.327983333,4.4,-12.0978,0.933333333,0.035456667,0.655989333,0.052195235,0.14029,0.3271,110.7709,3.866666667,217330.2333,6519907,30,pop,81,34.8
Spela Shoreline!,37i9dQZF1DX3IN93M08EFq,22394,0.518142857,0.838904762,5.19047619,-4.9785,0.761904762,0.060845238,0.044681707,0.026420747,0.196628571,0.599595238,130.5937381,4,222115.7857,9328863,42,indie,75,43.35714286
Schlagerfest,37i9dQZF1DWYgwF78otcGY,7746,0.621,0.841403846,4.865384615,-4.724980769,0.634615385,0.046776923,0.162941038,0.000141108,0.217503846,0.706403846,131.9282885,4,183017.8654,9516929,52,pop,60,40.05769231
An Instrumental Sunday,37i9dQZF1DX9XdJRfSK6a0,120059,0.435255814,0.178275581,5.023255814,-19.14897674,0.581395349,0.052881395,0.856116279,0.854681395,0.139781395,0.205851163,121.2942558,3.76744186,202736.8837,8717686,43,ambient,69,37.27906977
Inside Spotify,37i9dQZF1DX7bnKlYLceb4,430,0.580952381,0.470428571,5.317460317,-10.90073016,0.650793651,0.425350794,0.474556849,0.055322438,0.215703175,0.519301587,115.8455397,3.555555556,155468.8254,9794536,63,None,56,6.714285714
One Hit Wonders: 90's,37i9dQZF1DX0Ew6u9sRtTY,191953,0.652333333,0.727121212,5.121212121,-7.538636364,0.575757576,0.073769697,0.12982397,0.001802275,0.184021212,0.636060606,117.9345152,4,250710.5152,8273447,33,rock,72,44.6969697
38 Great Female Duets,1xAmEtLT8c17IisGUa1f4M,8665,0.623868421,0.6059,5.026315789,-7.152947368,0.684210526,0.069386842,0.326298684,0.01388817,0.227071053,0.499665789,122.8432105,3.868421053,236051.5526,8969959,38,pop,69,26.52631579
Best of Boybands and Girl Groups,7oTMBMLu6EI4l163C9fkhg,26423,0.654341463,0.756707317,5.487804878,-5.983585366,0.658536585,0.050443902,0.114878927,0.000588631,0.157370732,0.702170732,115.2907805,4,230116.3415,9434770,41,pop,78,37.04878049
Jul pÃ¥ svenska,5QJWqaFakKuM6oAr6v9U2f,0,0.40459375,0.3248625,4.4375,-11.47759375,1,0.03696875,0.697425313,0.000774717,0.1410375,0.325834375,117.420625,3.5625,205068.4688,6562191,32,pop,51,25.0625
Pride-pepp,37i9dQZF1DXdMgrfZfBDFy,3424,0.667596154,0.735384615,4.75,-5.810903846,0.673076923,0.086317308,0.118003975,0.038806878,0.187507692,0.579826923,115.05975,4,219979.7885,11438949,52,pop,87,44.67307692
Eurovision Party,37i9dQZF1DX6BCd5Q12fpZ,13875,0.6116,0.789975,4.8,-6.348725,0.625,0.059615,0.1811907,0.000707402,0.1891025,0.680675,126.636725,4,179349.2,7173968,40,world,59,26.925
Beach Party,37i9dQZF1DX4Y4RhrZqHhr,127678,0.62735,0.78795,5.825,-4.993,0.525,0.0646925,0.10299387,0.006807795,0.19053,0.65215,126.33545,4,217194.45,8687778,40,pop,82,44.35
Johnossi,5MkJ5KSzz4wmCpIFvM6pFT,27,0.5128,0.7337,7,-6.5407,0.5,0.04978,0.2074652,0.004593989,0.13898,0.37052,121.8173,4.1,249154.6,2491546,10,indie,51,37
HÃ¥kan HellstrÃ¶m,2CTBt2glXb1wEzUa6wCbWU,66,0.5177,0.644,5.3,-7.8047,0.9,0.04292,0.43438037,0.110929463,0.199,0.507,120.6717,3.8,240304,2403040,10,pop,58,38
Rodriguez,52JrW4dL2mDe1Dneq0vH1I,33,0.4865,0.6069,5.3,-6.2226,0.8,0.0675,0.43603,0.000808915,0.17289,0.5772,108.7699,4,218175.9,2181759,10,rock,58,50.5
Of Monsters and Men,4pL8YJw0ts5YcpxEgl1LiL,22,0.4021,0.6928,4.8,-6.686,0.7,0.04081,0.1804244,0.018026155,0.14746,0.2874,109.6935,3.9,266151.9,2661519,10,pop,72,57.4
Alicia Keys,3zxOlGe8vWwQA8eLRXBqTY,51,0.5373,0.5949,5.7,-7.3231,0.7,0.10424,0.34921,0.025237915,0.1351,0.2903,111.8289,3.9,237934.6,2379346,10,rap,79,58.1
Daniel Adams-Ray,6c51ZkUk7wO3Icy2sW3jvA,14,0.5053,0.7435,4.4,-6.1772,1,0.06357,0.2226713,0.002299163,0.27119,0.481,127.9882,4,235623.9,2356239,10,electronic,53,38.8
Kendrick Lamar,4lwqQxljF1Rge3X4eMzdza,25,0.6483,0.6983,4.5,-6.6194,0.6,0.21501,0.253195,0.0008199,0.2544,0.4401,119.1259,4,255521,2555210,10,rap,72,63.7
Disclosure,5grxWts6M4gvPZFrWSNOBl,11,0.7365,0.7716,6.4,-6.533,0.4,0.14869,0.014685,0.1074337,0.19237,0.6153,129.3989,3.9,291726.8,2917268,10,dance,61,41
Miguel,67zOV0qxT0TT8JEHZDCBDd,36,0.5311,0.5547,6.2,-6.6616,0.2,0.09359,0.2684568,0.000124638,0.23924,0.4019,115.5231,4,207188,2071880,10,pop,73,56.3
Soulful Christmas,37i9dQZF1DX4ELVW61Sklr,66175,0.49534,0.52892,3.98,-8.66394,0.82,0.065364,0.3933834,0.001275406,0.160842,0.350034,118.1186,3.8,259977.5,12998875,50,pop,58,31.28
Soul Coffee,37i9dQZF1DXaXDsfv6nvZ5,342219,0.586336957,0.520836957,5.913043478,-8.702445652,0.532608696,0.076605435,0.359858261,0.029973006,0.16168913,0.438622826,107.3368043,3.945652174,256278.9891,23577667,92,soul,78,45.07608696
This Is: Michael Jackson,37i9dQZF1DXaTIN6XNquoW,410593,0.690553846,0.691935385,5.784615385,-6.993584615,0.661538462,0.069981538,0.283429538,0.024019427,0.191629231,0.620261538,117.9302,3.984615385,267257.2308,17371720,65,pop,80,55.69230769
"Young, Wild & Free",37i9dQZF1DX843Qf4lrFtZ,694906,0.661126984,0.703730159,5.428571429,-5.368904762,0.53968254,0.073788889,0.141062937,0.003070752,0.142114286,0.438274603,119.8690635,4,199456.4603,12565757,63,electronic,96,63.79365079
Welcome Home,0LqjAibgbS9ep32zZrDcAN,5963,0.664342857,0.725428571,4.757142857,-6.3312,0.685714286,0.099212857,0.141976557,0.038528254,0.180844286,0.588221429,118.0714143,4.014285714,241449.8,16901486,70,pop,78,46.32857143
Feminist Friday,37i9dQZF1DWU8quswnFt3c,794669,0.566604651,0.506488372,4.837209302,-9.46455814,0.744186047,0.110223256,0.390279116,0.093371938,0.160109302,0.427337209,116.2440233,3.953488372,228102.814,9808421,43,None,55,27.53488372
Genuine R&B,37i9dQZF1DWVklJ1urtT0p,28053,0.716442308,0.563384615,5.173076923,-7.509942308,0.384615385,0.112728846,0.196283654,0.002079656,0.157044231,0.635942308,107.7898846,3.980769231,260182.1154,13529470,52,pop,74,46.53846154
Happy Birthday,37i9dQZF1DWYtQSOiZF6hj,75957,0.649903226,0.76916129,4.451612903,-6.172354839,0.612903226,0.073816129,0.125614516,0.022819371,0.199483871,0.592251613,119.0861613,4.032258065,218528.6774,6774389,31,pop,76,45.96774194
Walk The Dog,2mADaSxlIcxRDSG9e9vLlh,1450,0.653857143,0.726457143,5.228571429,-6.448142857,0.742857143,0.081691429,0.167616,0.003220715,0.165048571,0.577314286,121.0727714,3.971428571,226013.8571,7910485,35,pop,76,41.42857143
Tagga FÃ¶r OS,0uZg7go8TKu5hpv1L6CJ4y,51,0.654921569,0.757294118,4.392156863,-5.640803922,0.745098039,0.088421569,0.089455745,0.048279974,0.198209804,0.615411765,126.5335098,4,244548.3137,12471964,51,pop,81,49.58823529
70s Road Trip,37i9dQZF1DXbVOaPFY2Bds,1235,0.551557143,0.6454,3.957142857,-9.9729,0.742857143,0.050661429,0.263291614,0.034649399,0.192925714,0.685728571,124.7440714,3.957142857,244614.4857,17123014,70,rock,74,38.42857143
Annorlunda KÃ_rlekslÃ¥tar,1cddSHoeIrE3m0i8TqYNbn,13,0.55712,0.668929333,4.906666667,-8.15844,0.72,0.052305333,0.263015107,0.05538204,0.199756,0.557178667,123.0930933,3.92,224397.1867,16829789,75,rock,72,19.97333333
Fuck Valentine!,5Dn14a8hNIhT3NLLjUUBGL,38,0.551067568,0.776243243,4.527027027,-5.871297297,0.621621622,0.080148649,0.101818949,0.018383819,0.242527027,0.544743243,119.7970541,3.959459459,228749.5676,16927468,74,rock,75,34.09459459
Valentine anger,1apRF10Iufr0NBBiF1u7E5,19,0.532631579,0.762842105,4.578947368,-5.568289474,0.684210526,0.057097368,0.129207368,0.007750873,0.152860526,0.598052632,125.7296316,4,212482.3421,8074329,38,indie,64,21.55263158
Det Ã_r sÃ¥ trÃ¥kigt och trist utan dig,7qeSmszUjRBWOwHzlxfEXt,32,0.479192308,0.589192308,4.692307692,-7.837923077,0.807692308,0.044834615,0.380637146,0.040646738,0.141038462,0.480307692,124.4425385,3.846153846,213466.5,5550129,26,indie,46,23.61538462
Inget Ã_r stÃ¶rre Ã_n KÃ„RLEKEN,2PMlGn5a2jxukdhCYQyQvG,21,0.556347826,0.555317391,5.043478261,-8.960652174,0.782608696,0.034347826,0.349512,0.00677199,0.15696087,0.467565217,111.453,3.956521739,230707.7826,5306279,23,pop,50,25
Fars Dag,37i9dQZF1DX5J8lgqV69Qi,265,0.528351351,0.456837838,5.162162162,-9.605324324,0.810810811,0.04842973,0.471531081,0.021811152,0.162340541,0.374018919,121.682,3.864864865,249274.973,9223174,37,country,47,13.91891892
Folk & Rock 200 favoriter,3cC0Hnr7idCemR4JxOh2lI,64,0.26402,0.3022425,2.79,-4.80315,0.37,0.023293,0.151290112,0.019691907,0.097559,0.297965,60.964685,1.94,104533.18,20906636,200,rock,57,5.375
The Critics Choice 2012,24HEIuw8etbkitpDCxZ1dQ,2830,0.541147541,0.558252459,5.180327869,-8.322606557,0.573770492,0.06704918,0.378821564,0.13446151,0.197565574,0.41274918,117.4881475,3.901639344,249513.7541,15220339,61,pop,68,23.24590164
EM Fotboll 2012,0NYlvGXveeyvhb5G80LPtA,165,0.601424242,0.762484848,5.757575758,-6.445818182,0.666666667,0.067690909,0.194547327,0.065182257,0.316884848,0.655454545,125.9056667,3.878787879,207750.4242,6855764,33,dance,78,18.3030303
Way Out West 2013,2IBmQa3jJULanJldYav1jW,31,0.595944444,0.669777778,5.111111111,-6.566277778,0.777777778,0.104005556,0.194913889,0.122921936,0.140905556,0.522111111,121.2503889,3.944444444,267150.9444,4808717,18,indie,72,25.16666667
Sweden Rock 2013,3PNltrHQaYdqO0FdTAZ3wB,18,0.432116667,0.887083333,4.8,-5.390733333,0.516666667,0.081778333,0.033184161,0.156952355,0.225496667,0.410211667,124.9080167,3.95,256057.3833,15363443,60,metal,56,17.55
